id_transaction;date;card;client;date_of_birth;passport;passport_valid_to;phone;operation_type;amount;operation_result;terminal_type;city;address
597882958;2024-05-26 05:11:21;cac004c0;9-78958;1983-09-12;f9797230;2028-08-31;d702270c;Оплата;592329.84;Успешно;POS;Москва;Москва, ул. Октября, д. 7/3 к. 745
426372027;2024-05-26 05:11:25;ce45c6ee;5-80158;1995-08-19;1f519d8d;2040-08-07;17315db8;Снятие;200.0;Отказ;ATM;Москва;Москва, бул. Радищева, д. 3
462957234;2024-05-26 05:11:41;bba9632a;6-93027;1972-05-12;ee6ed070;бессрочно;bcb74bc7;Пополнение;4400.0;Отказ;ATM;Москва;Москва, алл. Заводская, д. 3/4 стр. 60
230534714;2024-05-26 05:11:44;753bdba5;7-54357;1947-10-16;5985bb3a;бессрочно;6f58f235;Снятие;12600.0;Успешно;ATM;Москва;Москва, наб. Свободная, д. 9
936196701;2024-05-26 05:11:48;2256d430;1-97172;1981-12-31;105bf69f;2026-12-20;94f0e814;Перевод;86965.33;Успешно;WEB;Москва;Москва, наб. Прибрежная, д. 380 к. 38
880821846;2024-05-26 05:11:50;5b720508;8-88324;1970-11-09;65064365;бессрочно;cbdaae7d;Снятие;3100.0;Успешно;ATM;Москва;Москва, пер. Горняцкий, д. 168 стр. 11
491199595;2024-05-26 05:11:59;d993ccce;7-94088;1999-11-28;026a85c1;2044-11-16;0e7054b9;Оплата;266.84;Отказ;WEB;Кострома;Кострома, наб. Песчаная, д. 930 стр. 20
510621534;2024-05-26 05:12:24;3a5ca4ec;2-78754;1972-07-27;31736ef2;бессрочно;f321c3c6;Оплата;53945.73;Успешно;POS;Москва;Москва, бул. Островского, д. 36
895681871;2024-05-26 05:13:01;c5675331;1-56772;1955-03-13;ae8d2b87;бессрочно;9edeb4aa;Снятие;1400.0;Отказ;ATM;Москва;Москва, ш. Гвардейское, д. 421 стр. 5/6
574247340;2024-05-26 05:13:01;538bdf16;6-12350;1977-08-29;011868f2;бессрочно;4eae5bed;Оплата;584698.7;Успешно;WEB;Москва;Москва, наб. 60 лет Октября, д. 714 к. 7
869979416;2024-05-26 05:13:12;e81b1369;9-46678;1951-02-02;1a942719;бессрочно;ff0c4b43;Пополнение;8300.0;Отказ;ATM;Москва;Москва, бул. Камский, д. 466 стр. 489
222447554;2024-05-26 05:13:12;7f0629d2;4-93993;1970-03-02;8135d074;бессрочно;4ae34e3f;Снятие;4900.0;Отказ;ATM;Москва;Москва, ул. Полтавская, д. 9 к. 196
119272817;2024-05-26 05:13:15;6040a31f;6-29560;1957-09-15;b8ed9a81;бессрочно;4bfbe1d2;Пополнение;4400.0;Успешно;ATM;Москва;Москва, ш. Детское, д. 7 к. 24
241919076;2024-05-26 05:13:18;9ab66f43;8-45892;1948-04-30;2ae01596;бессрочно;be214793;Снятие;900.0;Успешно;ATM;Кострома;Кострома, алл. Инженерная, д. 92 к. 73
919887450;2024-05-26 05:13:33;52c164cc;2-76607;1960-11-18;1789c5ee;бессрочно;aecd3c56;Оплата;68829.71;Успешно;POS;Москва;Москва, ш. Льва Толстого, д. 7 стр. 75
343469571;2024-05-26 05:14:00;e606cfc4;2-15649;1984-10-01;ce4ea23f;2029-09-20;55798aaf;Снятие;49500.0;Успешно;ATM;Москва;Москва, пр. Путевой, д. 982 к. 288
851494892;2024-05-26 05:14:01;39b85834;1-12016;1976-09-20;a63ebdf8;бессрочно;eac2efb3;Оплата;222042.19;Успешно;WEB;Москва;Москва, пр. Нефтяников, д. 716 стр. 85
563435077;2024-05-26 05:14:02;f3d17b7b;6-35346;1997-11-23;e0db7e27;2042-11-12;d7ab71d6;Пополнение;3300.0;Успешно;ATM;Москва;Москва, ул. Красная, д. 162 к. 8
911599510;2024-05-26 05:14:20;78cbd829;4-19249;1971-01-26;65a659f5;бессрочно;6fad8541;Пополнение;400.0;Успешно;ATM;Тула;Тула, наб. Титова, д. 3/6
428962788;2024-05-26 05:14:38;ccd30d2c;8-19015;1970-07-21;ebbdb3da;бессрочно;6113ef9e;Снятие;1900.0;Отказ;ATM;Москва;Москва, алл. Волжская, д. 42
839885704;2024-05-26 05:14:47;35c8474e;9-33471;2005-06-29;d8fbab40;2025-06-24;f6cbe127;Пополнение;100.0;Успешно;ATM;Махачкала;Махачкала, пер. Трудовой, д. 50
668021451;2024-05-26 05:14:53;e4713ff3;7-63896;1980-05-29;fe89e04b;2025-05-18;27f9bd5c;Оплата;177078.02;Отказ;POS;Москва;Москва, пр. Южный, д. 328
830433091;2024-05-26 05:15:13;9d0d332b;7-40013;1982-05-20;9f9add26;2027-05-09;6b1445bf;Перевод;272.14;Отказ;WEB;Москва;Москва, ш. Приморское, д. 73 к. 28
359351606;2024-05-26 05:15:22;36901837;6-39012;1971-09-12;2e8d059d;бессрочно;ae48b25b;Оплата;85727.91;Успешно;POS;Москва;Москва, ш. Базарное, д. 980
321941842;2024-05-26 05:15:38;a9f9c759;5-96642;1968-12-19;13ff8dc7;бессрочно;a5788484;Пополнение;100.0;Отказ;ATM;Москва;Москва, бул. Энтузиастов, д. 3 стр. 450
747831938;2024-05-26 05:16:05;7d8a139f;8-63458;1964-09-01;d09cc30d;бессрочно;bd2024ec;Оплата;761.55;Успешно;POS;Нижний Новгород;Нижний Новгород, ул. Лазо, д. 25
514143105;2024-05-26 05:16:18;05c66026;5-17829;1975-05-31;ff1285da;бессрочно;61589d1e;Снятие;600.0;Успешно;ATM;Санкт-Петербург;Санкт-Петербург, ул. Ставропольская, д. 6/2
585046169;2024-05-26 05:16:18;034e2156;4-53090;2003-12-29;1f8d7a02;2048-12-17;00388a3a;Оплата;7439.83;Отказ;POS;Тула;Тула, пр. Терешковой, д. 9/1 стр. 5
602078134;2024-05-26 05:16:26;11a9178e;7-15588;1959-04-12;3dee81e7;бессрочно;1e9c5419;Снятие;46900.0;Успешно;ATM;Москва;Москва, бул. Ключевой, д. 762
440376759;2024-05-26 05:16:35;db1fb1f2;6-35043;1990-12-03;fe2659fe;2035-11-22;ca780aa1;Оплата;179678.09;Отказ;WEB;Москва;Москва, пр. Машиностроителей, д. 834
192814841;2024-05-26 05:16:40;f4f8dfa8;7-70377;1961-01-16;e44b91b3;бессрочно;72ea8013;Пополнение;200.0;Успешно;ATM;Москва;Москва, бул. Коммунистический, д. 5/2 к. 4
425673895;2024-05-26 05:16:43;212a172b;8-42685;1976-10-31;cfe7d6bc;бессрочно;ba79ece0;Пополнение;8900.0;Успешно;ATM;Москва;Москва, ул. Запорожская, д. 9/2 к. 367
871111034;2024-05-26 05:16:43;ab99582e;1-60251;1968-11-14;c70900cb;бессрочно;b817a2e0;Оплата;4627.7;Отказ;POS;Москва;Москва, наб. Поперечная, д. 9 стр. 76
916043542;2024-05-26 05:16:47;ffc7c142;9-40318;1986-04-30;00b6dcad;2031-04-19;eb337fda;Пополнение;2900.0;Отказ;ATM;Екатеринбург;Екатеринбург, наб. Боровая, д. 82
472092984;2024-05-26 05:16:48;19686d3d;6-33516;1950-08-07;1f7cf0d8;бессрочно;17858273;Пополнение;500.0;Успешно;ATM;Нижний Новгород;Нижний Новгород, наб. Правды, д. 4
878979509;2024-05-26 05:16:56;ab6e2d4d;6-66877;1995-01-11;d0332283;2039-12-31;53e74cdc;Оплата;13714.35;Отказ;POS;Москва;Москва, ул. Дальняя, д. 36 стр. 46
717657153;2024-05-26 05:16:59;be3213d7;2-99151;1950-11-03;68abdb82;бессрочно;0587edc1;Снятие;1800.0;Успешно;ATM;Москва;Москва, пер. Геологов, д. 72 стр. 578
980325760;2024-05-26 05:17:05;88ae8040;3-52768;1976-01-30;dc78c419;бессрочно;0304a4aa;Снятие;700.0;Успешно;ATM;Москва;Москва, ш. Правды, д. 6/8 к. 46
429301941;2024-05-26 05:17:16;286c9fe1;3-59254;1995-02-19;680ae69c;2040-02-08;518c1acd;Снятие;3100.0;Успешно;ATM;Санкт-Петербург;Санкт-Петербург, наб. Кубанская, д. 93
736656002;2024-05-26 05:17:24;1d102fd8;2-24773;1972-01-10;da1bcd01;бессрочно;5549539c;Оплата;8460.46;Успешно;POS;Москва;Москва, бул. Достоевского, д. 6
933686793;2024-05-26 05:17:35;bba9632a;6-93027;1972-05-12;ee6ed070;бессрочно;bcb74bc7;Пополнение;3000.0;Успешно;ATM;Москва;Москва, алл. Заводская, д. 3/4 стр. 60
906281582;2024-05-26 05:17:42;f3af711e;8-44915;1977-10-11;4876001b;бессрочно;5e7629fc;Оплата;12290.84;Успешно;WEB;Москва;Москва, наб. Громова, д. 97 стр. 61
272222241;2024-05-26 05:18:04;78cbd829;4-19249;1971-01-26;65a659f5;бессрочно;6fad8541;Пополнение;400.0;Отказ;ATM;Тула;Тула, наб. Титова, д. 3/6
600208037;2024-05-26 05:18:05;cac004c0;9-78958;1983-09-12;f9797230;2028-08-31;d702270c;Оплата;258674.18;Успешно;POS;Москва;Москва, ул. Октября, д. 7/3 к. 745
396018630;2024-05-26 05:18:09;5d3cad09;1-95383;1976-10-28;2c8b6915;бессрочно;1952b161;Оплата;427038.86;Успешно;POS;Москва;Москва, бул. Кузнецова, д. 552
306365988;2024-05-26 05:18:11;e606cfc4;2-15649;1984-10-01;ce4ea23f;2029-09-20;55798aaf;Снятие;40700.0;Успешно;ATM;Москва;Москва, пр. Путевой, д. 982 к. 288
290834764;2024-05-26 05:18:32;39bd15e7;4-37562;1970-06-23;8b7b83c9;бессрочно;ce29cca7;Оплата;641.86;Успешно;POS;Тула;Тула, бул. Ивановский, д. 4
988263725;2024-05-26 05:18:44;5d6ea4a7;5-27958;1957-11-02;502c1163;бессрочно;60b64502;Пополнение;1100.0;Успешно;ATM;Москва;Москва, ш. Ленское, д. 1
866404998;2024-05-26 05:18:53;ccd30d2c;8-19015;1970-07-21;ebbdb3da;бессрочно;6113ef9e;Снятие;2400.0;Успешно;ATM;Москва;Москва, алл. Волжская, д. 42
952825658;2024-05-26 05:18:54;69620151;2-48178;1945-01-02;d58d86e2;бессрочно;81e5296b;Пополнение;700.0;Успешно;ATM;Москва;Москва, ул. Смирнова, д. 132 к. 870
435993368;2024-05-26 05:19:01;5b720508;8-88324;1970-11-09;65064365;бессрочно;cbdaae7d;Снятие;4200.0;Отказ;ATM;Москва;Москва, пер. Горняцкий, д. 168 стр. 11
590219258;2024-05-26 05:19:07;d3779f54;4-68404;1993-01-31;04f9a353;2038-01-20;2ff135a5;Пополнение;1500.0;Успешно;ATM;Москва;Москва, пр. Горького, д. 525 стр. 655
327897220;2024-05-26 05:19:16;3c26c7b5;6-88407;1963-06-18;795631df;бессрочно;91ac8738;Пополнение;800.0;Успешно;ATM;Москва;Москва, бул. Камский, д. 2/4 стр. 93
770666794;2024-05-26 05:19:22;3f40975e;8-63423;1960-03-29;a0e545a1;бессрочно;420faeca;Пополнение;800.0;Успешно;ATM;Москва;Москва, наб. Заводская, д. 2 к. 6
382689005;2024-05-26 05:19:23;fe4d80b9;2-22532;1985-05-08;dc9173f5;2030-04-27;b06e5556;Оплата;71335.3;Отказ;POS;Москва;Москва, ш. Тихое, д. 7 к. 22
930808178;2024-05-26 05:19:29;9ab66f43;8-45892;1948-04-30;2ae01596;бессрочно;be214793;Снятие;800.0;Успешно;ATM;Кострома;Кострома, алл. Инженерная, д. 92 к. 73
217679615;2024-05-26 05:19:45;7002eb89;9-66411;1976-03-02;86b37aa1;бессрочно;2d61d461;Снятие;800.0;Успешно;ATM;Москва;Москва, пер. Ростовский, д. 572 к. 9
836622816;2024-05-26 05:19:51;399c07cb;5-69178;1993-02-18;52d55f16;2038-02-07;24111134;Снятие;8800.0;Успешно;ATM;Москва;Москва, пер. Войкова, д. 270 стр. 40
130267903;2024-05-26 05:20:03;e81b1369;9-46678;1951-02-02;1a942719;бессрочно;ff0c4b43;Пополнение;7500.0;Отказ;ATM;Москва;Москва, бул. Камский, д. 466 стр. 489
495809926;2024-05-26 05:20:06;6040a31f;6-29560;1957-09-15;b8ed9a81;бессрочно;4bfbe1d2;Пополнение;4600.0;Успешно;ATM;Москва;Москва, ш. Детское, д. 7 к. 24
770957465;2024-05-26 05:20:07;c1833bdf;4-96095;1982-12-07;15db5d8f;2027-11-26;51f9bf42;Оплата;291614.19;Успешно;POS;Москва;Москва, ш. Карбышева, д. 8 стр. 1/7
847186015;2024-05-26 05:20:26;a9f9c759;5-96642;1968-12-19;13ff8dc7;бессрочно;a5788484;Пополнение;200.0;Успешно;ATM;Москва;Москва, бул. Энтузиастов, д. 3 стр. 450
722012936;2024-05-26 05:21:03;d993ccce;7-94088;1999-11-28;026a85c1;2044-11-16;0e7054b9;Перевод;514.99;Отказ;WEB;Кострома;Кострома, наб. Песчаная, д. 930 стр. 20
839848143;2024-05-26 05:21:04;ab99582e;1-60251;1968-11-14;c70900cb;бессрочно;b817a2e0;Оплата;4194.69;Отказ;POS;Москва;Москва, наб. Поперечная, д. 9 стр. 76
821707525;2024-05-26 05:21:08;39b85834;1-12016;1976-09-20;a63ebdf8;бессрочно;eac2efb3;Перевод;228913.66;Успешно;WEB;Москва;Москва, пр. Нефтяников, д. 716 стр. 85
218893202;2024-05-26 05:21:16;dece5a13;5-42656;1969-01-27;ba55faaf;бессрочно;daf62011;Перевод;8744.13;Отказ;WEB;Москва;Москва, пер. Народный, д. 5 стр. 4/1
667128777;2024-05-26 05:21:19;e81b1369;9-46678;1951-02-02;1a942719;бессрочно;ff0c4b43;Пополнение;8900.0;Успешно;ATM;Москва;Москва, бул. Камский, д. 466 стр. 489
511826514;2024-05-26 05:21:20;3d9c56f6;6-96385;1980-08-19;38d79916;2025-08-08;3e2038c0;Снятие;18300.0;Отказ;ATM;Москва;Москва, ул. Декабристов, д. 555 стр. 7/7
871327115;2024-05-26 05:21:22;92ebf829;7-16072;1990-12-22;b722b22d;2035-12-11;4d173b29;Оплата;220602.98;Успешно;POS;Москва;Москва, ул. Глинки, д. 1 стр. 9
234099253;2024-05-26 05:21:48;c3859cd0;4-15560;1972-02-23;9bd1c3a7;бессрочно;ae193aff;Оплата;83822.21;Успешно;POS;Москва;Москва, пр. Спартака, д. 6 к. 603
413005505;2024-05-26 05:21:48;f9420aeb;7-93807;2001-05-07;1414c146;2046-04-26;a4e25026;Оплата;58877.38;Успешно;POS;Москва;Москва, наб. Коммуны, д. 458 стр. 276
923527745;2024-05-26 05:21:50;1d102fd8;2-24773;1972-01-10;da1bcd01;бессрочно;5549539c;Оплата;8340.11;Успешно;POS;Москва;Москва, бул. Достоевского, д. 6
161258322;2024-05-26 05:21:53;501d7523;4-13258;1978-10-03;db46c546;бессрочно;64fd6a92;Оплата;457594.97;Успешно;POS;Москва;Москва, пер. Крестьянский, д. 85
803398176;2024-05-26 05:21:55;538bdf16;6-12350;1977-08-29;011868f2;бессрочно;4eae5bed;Оплата;447929.59;Успешно;WEB;Москва;Москва, наб. 60 лет Октября, д. 714 к. 7
320754196;2024-05-26 05:22:10;212a172b;8-42685;1976-10-31;cfe7d6bc;бессрочно;ba79ece0;Пополнение;7100.0;Успешно;ATM;Москва;Москва, ул. Запорожская, д. 9/2 к. 367
538589818;2024-05-26 05:22:14;70ddb500;3-57310;1963-09-25;99ffdbff;бессрочно;5d356d52;Оплата;87972.89;Успешно;WEB;Москва;Москва, алл. Новостройка, д. 5 к. 4
423907892;2024-05-26 05:22:16;3c26c7b5;6-88407;1963-06-18;795631df;бессрочно;91ac8738;Пополнение;900.0;Успешно;ATM;Москва;Москва, бул. Камский, д. 2/4 стр. 93
749334280;2024-05-26 05:22:17;88ae8040;3-52768;1976-01-30;dc78c419;бессрочно;0304a4aa;Снятие;100.0;Успешно;ATM;Москва;Москва, ш. Правды, д. 6/8 к. 46
717091292;2024-05-26 05:22:17;ce042f18;4-63301;1983-12-23;c9084829;2028-12-11;9a69a86f;Пополнение;100.0;Отказ;ATM;Москва;Москва, ш. Станционное, д. 3/3
105531124;2024-05-26 05:22:25;7d8a139f;8-63458;1964-09-01;d09cc30d;бессрочно;bd2024ec;Оплата;442.1;Отказ;POS;Нижний Новгород;Нижний Новгород, ул. Лазо, д. 25
352177290;2024-05-26 05:22:30;05c66026;5-17829;1975-05-31;ff1285da;бессрочно;61589d1e;Снятие;600.0;Успешно;ATM;Санкт-Петербург;Санкт-Петербург, ул. Ставропольская, д. 6/2
688345853;2024-05-26 05:22:30;52c164cc;2-76607;1960-11-18;1789c5ee;бессрочно;aecd3c56;Оплата;64843.57;Успешно;POS;Москва;Москва, ш. Льва Толстого, д. 7 стр. 75
422742148;2024-05-26 05:22:45;fe4d80b9;2-22532;1985-05-08;dc9173f5;2030-04-27;b06e5556;Оплата;72188.2;Отказ;POS;Москва;Москва, ш. Тихое, д. 7 к. 22
716137431;2024-05-26 05:22:45;e24643b5;1-82588;1958-03-11;398b4ff6;бессрочно;f383d6c6;Пополнение;300.0;Успешно;ATM;Москва;Москва, бул. Кузнецова, д. 7 стр. 25
